"U:0","U:1","U:2","grad(U):0","grad(U):1","grad(U):2","grad(U):3","grad(U):4","grad(U):5","grad(U):6","grad(U):7","grad(U):8","nu","p","shearStress:0","shearStress:1","shearStress:2","shearStress:3","shearStress:4","shearStress:5","strainRate","wallShearStress:0","wallShearStress:1","wallShearStress:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-2.246e-11,-8.225e-09,0.16221,0.010177,8.341e-07,-4.9134e-12,-3.1507e-07,-0.033247,-9.3596,1.4344e-09,0.00016157,0.017019,0.010518,41.25,-0.00034554,0.00066363,-0.00031809,-5.9282e-09,0.079393,-1.4063e-11,9.3597,0,0,0,1,2.7174e-05,0,2.7174e-05,0.01024
-2.2539e-11,-1.5122e-08,0.16221,0.009945,8.3215e-07,-4.9009e-12,-3.1481e-07,-0.033305,-9.4289,1.4379e-09,0.00016071,0.017099,0.010481,41.25,-0.00034172,0.0006611,-0.00031938,-5.8937e-09,0.07967,-1.4042e-11,9.429,0,0,0,1,2.7574e-05,0,2.7574e-05,0.01024
-2.2617e-11,-2.2019e-08,0.16221,0.0097125,8.3019e-07,-4.8884e-12,-3.1456e-07,-0.033363,-9.4983,1.4414e-09,0.00015985,0.017178,0.010444,41.25,-0.00033791,0.00065858,-0.00032067,-5.8592e-09,0.079948,-1.4021e-11,9.4984,0,0,0,1,2.7973e-05,0,2.7973e-05,0.01024
-2.2695e-11,-2.8916e-08,0.16221,0.00948,8.2823e-07,-4.8759e-12,-3.1431e-07,-0.033421,-9.5676,1.4449e-09,0.000159,0.017258,0.010407,41.25,-0.00033409,0.00065605,-0.00032196,-5.8247e-09,0.080225,-1.4e-11,9.5677,0,0,0,1,2.8373e-05,0,2.8373e-05,0.01024
-2.2774e-11,-3.5813e-08,0.16221,0.0092475,8.2627e-07,-4.8634e-12,-3.1406e-07,-0.033479,-9.6369,1.4484e-09,0.00015814,0.017338,0.01037,41.25,-0.00033027,0.00065352,-0.00032325,-5.7901e-09,0.080503,-1.3979e-11,9.637,0,0,0,1,2.8773e-05,0,2.8773e-05,0.01024
-2.2852e-11,-4.271e-08,0.16221,0.009015,8.2431e-07,-4.8509e-12,-3.138e-07,-0.033537,-9.7063,1.4519e-09,0.00015728,0.017417,0.010333,41.251,-0.00032645,0.00065099,-0.00032454,-5.7556e-09,0.080781,-1.3957e-11,9.7064,0,0,0,1,2.9172e-05,0,2.9172e-05,0.01024
-2.293e-11,-4.9607e-08,0.16221,0.0087825,8.2235e-07,-4.8384e-12,-3.1355e-07,-0.033595,-9.7756,1.4555e-09,0.00015642,0.017497,0.010296,41.251,-0.00032263,0.00064846,-0.00032583,-5.7211e-09,0.081058,-1.3936e-11,9.7757,0,0,0,1,2.9572e-05,0,2.9572e-05,0.01024
-2.3008e-11,-5.6504e-08,0.16221,0.00855,8.2039e-07,-4.8259e-12,-3.133e-07,-0.033653,-9.8449,1.459e-09,0.00015556,0.017577,0.010259,41.251,-0.00031882,0.00064594,-0.00032712,-5.6866e-09,0.081336,-1.3915e-11,9.8451,0,0,0,1,2.9971e-05,0,2.9971e-05,0.01024
-2.3087e-11,-6.3401e-08,0.16221,0.0083175,8.1843e-07,-4.8134e-12,-3.1305e-07,-0.033711,-9.9143,1.4625e-09,0.0001547,0.017656,0.010222,41.251,-0.000315,0.00064341,-0.00032841,-5.6521e-09,0.081614,-1.3894e-11,9.9144,0,0,0,1,3.0371e-05,0,3.0371e-05,0.01024
-2.3165e-11,-7.0298e-08,0.1622,0.008085,8.1648e-07,-4.801e-12,-3.128e-07,-0.033769,-9.9836,1.466e-09,0.00015384,0.017736,0.010185,41.251,-0.00031118,0.00064088,-0.0003297,-5.6176e-09,0.081891,-1.3873e-11,9.9837,0,0,0,1,3.0771e-05,0,3.0771e-05,0.01024
-2.3243e-11,-7.7195e-08,0.1622,0.0078525,8.1452e-07,-4.7885e-12,-3.1254e-07,-0.033827,-10.053,1.4695e-09,0.00015299,0.017815,0.010149,41.251,-0.00030736,0.00063835,-0.00033099,-5.5831e-09,0.082169,-1.3851e-11,10.053,0,0,0,1,3.117e-05,0,3.117e-05,0.01024
-2.3321e-11,-8.4092e-08,0.1622,0.00762,8.1256e-07,-4.776e-12,-3.1229e-07,-0.033885,-10.122,1.473e-09,0.00015213,0.017895,0.010112,41.251,-0.00030354,0.00063583,-0.00033228,-5.5486e-09,0.082446,-1.383e-11,10.122,0,0,0,1,3.157e-05,0,3.157e-05,0.01024
-2.34e-11,-9.0989e-08,0.1622,0.0073875,8.106e-07,-4.7635e-12,-3.1204e-07,-0.033943,-10.192,1.4765e-09,0.00015127,0.017975,0.010075,41.251,-0.00029973,0.0006333,-0.00033357,-5.5141e-09,0.082724,-1.3809e-11,10.192,0,0,0,1,3.197e-05,0,3.197e-05,0.01024
-2.3478e-11,-9.7885e-08,0.1622,0.007155,8.0864e-07,-4.751e-12,-3.1179e-07,-0.034001,-10.261,1.48e-09,0.00015041,0.018054,0.010038,41.251,-0.00029591,0.00063077,-0.00033486,-5.4796e-09,0.083002,-1.3788e-11,10.261,0,0,0,1,3.2369e-05,0,3.2369e-05,0.01024
-2.3556e-11,-1.0478e-07,0.1622,0.0069225,8.0668e-07,-4.7385e-12,-3.1153e-07,-0.034059,-10.33,1.4835e-09,0.00014955,0.018134,0.010001,41.251,-0.00029209,0.00062824,-0.00033615,-5.4451e-09,0.083279,-1.3767e-11,10.33,0,0,0,1,3.2769e-05,0,3.2769e-05,0.01024
-2.3634e-11,-1.1168e-07,0.1622,0.00669,8.0472e-07,-4.726e-12,-3.1128e-07,-0.034117,-10.4,1.487e-09,0.00014869,0.018214,0.0099639,41.251,-0.00028827,0.00062571,-0.00033744,-5.4106e-09,0.083557,-1.3745e-11,10.4,0,0,0,1,3.3168e-05,0,3.3168e-05,0.01024
-2.3713e-11,-1.1858e-07,0.1622,0.0064575,8.0276e-07,-4.7135e-12,-3.1103e-07,-0.034175,-10.469,1.4906e-09,0.00014783,0.018293,0.0099269,41.251,-0.00028445,0.00062319,-0.00033873,-5.3761e-09,0.083834,-1.3724e-11,10.469,0,0,0,1,3.3568e-05,0,3.3568e-05,0.01024
-2.3791e-11,-1.2547e-07,0.1622,0.006225,8.0081e-07,-4.701e-12,-3.1078e-07,-0.034233,-10.538,1.4941e-09,0.00014698,0.018373,0.00989,41.251,-0.00028064,0.00062066,-0.00034002,-5.3416e-09,0.084112,-1.3703e-11,10.538,0,0,0,1,3.3968e-05,0,3.3968e-05,0.01024
-2.3869e-11,-1.3237e-07,0.16219,0.0059925,7.9885e-07,-4.6885e-12,-3.1052e-07,-0.034291,-10.608,1.4976e-09,0.00014612,0.018453,0.0098531,41.251,-0.00027682,0.00061813,-0.00034131,-5.3071e-09,0.08439,-1.3682e-11,10.608,0,0,0,1,3.4367e-05,0,3.4367e-05,0.01024
-2.3947e-11,-1.3927e-07,0.16219,0.00576,7.9689e-07,-4.676e-12,-3.1027e-07,-0.034349,-10.677,1.5011e-09,0.00014526,0.018532,0.0098161,41.251,-0.000273,0.0006156,-0.0003426,-5.2726e-09,0.084667,-1.3661e-11,10.677,0,0,0,1,3.4767e-05,0,3.4767e-05,0.01024
-2.4026e-11,-1.4616e-07,0.16219,0.0055275,7.9493e-07,-4.6635e-12,-3.1002e-07,-0.034407,-10.746,1.5046e-09,0.0001444,0.018612,0.0097792,41.251,-0.00026918,0.00061307,-0.00034389,-5.238e-09,0.084945,-1.3639e-11,10.746,0,0,0,1,3.5166e-05,0,3.5166e-05,0.01024
-2.412e-11,-1.5608e-07,0.16219,0.0052578,7.9242e-07,-4.6064e-12,-3.0928e-07,-0.034389,-10.872,1.5082e-09,0.00014298,0.018695,0.0097338,41.251,-0.0002648,0.0006095,-0.0003447,-5.1993e-09,0.085365,-1.3606e-11,10.873,0,0,0,1,3.5566e-05,0,3.5566e-05,0.01024
-2.4244e-11,-1.7137e-07,0.16218,0.0049221,7.8892e-07,-4.4701e-12,-3.0766e-07,-0.034235,-11.099,1.5121e-09,0.00014057,0.018786,0.0096732,41.251,-0.00025943,0.00060407,-0.00034464,-5.1529e-09,0.086038,-1.3551e-11,11.1,0,0,0,1,3.5966e-05,0,3.5966e-05,0.01024
-2.4368e-11,-1.8666e-07,0.16218,0.0045864,7.8543e-07,-4.3338e-12,-3.0604e-07,-0.034081,-11.326,1.516e-09,0.00013817,0.018876,0.0096127,41.251,-0.00025405,0.00059864,-0.00034459,-5.1066e-09,0.086711,-1.3496e-11,11.327,0,0,0,1,3.6365e-05,0,3.6365e-05,0.01024
-2.4492e-11,-2.0195e-07,0.16217,0.0042506,7.8193e-07,-4.1975e-12,-3.0442e-07,-0.033927,-11.553,1.5198e-09,0.00013576,0.018966,0.0095522,41.251,-0.00024867,0.00059321,-0.00034453,-5.0603e-09,0.087384,-1.3441e-11,11.554,0,0,0,1,3.6765e-05,0,3.6765e-05,0.01024
-2.4616e-11,-2.1724e-07,0.16217,0.0039149,7.7844e-07,-4.0612e-12,-3.028e-07,-0.033773,-11.78,1.5237e-09,0.00013335,0.019056,0.0094917,41.251,-0.0002433,0.00058778,-0.00034448,-5.0139e-09,0.088057,-1.3386e-11,11.781,0,0,0,1,3.7165e-05,0,3.7165e-05,0.01024
-2.4739e-11,-2.3252e-07,0.16216,0.0035792,7.7494e-07,-3.9249e-12,-3.0118e-07,-0.033619,-12.008,1.5276e-09,0.00013094,0.019147,0.0094311,41.251,-0.00023792,0.00058235,-0.00034442,-4.9676e-09,0.08873,-1.3331e-11,12.008,0,0,0,1,3.7564e-05,0,3.7564e-05,0.01024
-2.4863e-11,-2.4781e-07,0.16216,0.0032434,7.7145e-07,-3.7886e-12,-2.9956e-07,-0.033465,-12.235,1.5314e-09,0.00012853,0.019237,0.0093706,41.251,-0.00023255,0.00057692,-0.00034437,-4.9213e-09,0.089403,-1.3276e-11,12.235,0,0,0,1,3.7964e-05,0,3.7964e-05,0.01024
-2.4987e-11,-2.631e-07,0.16215,0.0029077,7.6795e-07,-3.6523e-12,-2.9794e-07,-0.033312,-12.462,1.5353e-09,0.00012612,0.019327,0.0093101,41.251,-0.00022717,0.00057149,-0.00034432,-4.8749e-09,0.090076,-1.322e-11,12.462,0,0,0,1,3.8363e-05,0,3.8363e-05,0.01024
-2.5111e-11,-2.7839e-07,0.16214,0.0025719,7.6446e-07,-3.516e-12,-2.9633e-07,-0.033158,-12.689,1.5392e-09,0.00012371,0.019418,0.0092495,41.251,-0.00022179,0.00056606,-0.00034426,-4.8286e-09,0.090748,-1.3165e-11,12.689,0,0,0,1,3.8763e-05,0,3.8763e-05,0.01024
-2.5235e-11,-2.9368e-07,0.16214,0.0022362,7.6096e-07,-3.3797e-12,-2.9471e-07,-0.033004,-12.916,1.543e-09,0.00012131,0.019508,0.009189,41.251,-0.00021642,0.00056062,-0.00034421,-4.7823e-09,0.091421,-1.311e-11,12.916,0,0,0,1,3.9163e-05,0,3.9163e-05,0.01024
-2.5358e-11,-3.0896e-07,0.16213,0.0019005,7.5747e-07,-3.2434e-12,-2.9309e-07,-0.03285,-13.143,1.5469e-09,0.0001189,0.019598,0.0091285,41.251,-0.00021104,0.00055519,-0.00034415,-4.7359e-09,0.092094,-1.3055e-11,13.143,0,0,0,1,3.9562e-05,0,3.9562e-05,0.01024
-2.5482e-11,-3.2425e-07,0.16213,0.0015647,7.5397e-07,-3.1071e-12,-2.9147e-07,-0.032696,-13.37,1.5508e-09,0.00011649,0.019688,0.009068,41.251,-0.00020567,0.00054976,-0.0003441,-4.6896e-09,0.092767,-1.3e-11,13.37,0,0,0,1,3.9962e-05,0,3.9962e-05,0.01024
-2.5606e-11,-3.3954e-07,0.16212,0.001229,7.5047e-07,-2.9708e-12,-2.8985e-07,-0.032542,-13.597,1.5546e-09,0.00011408,0.019779,0.0090074,41.251,-0.00020029,0.00054433,-0.00034404,-4.6433e-09,0.09344,-1.2945e-11,13.597,0,0,0,1,4.0362e-05,0,4.0362e-05,0.01024
-2.573e-11,-3.5483e-07,0.16212,0.00089326,7.4698e-07,-2.8345e-12,-2.8823e-07,-0.032388,-13.824,1.5585e-09,0.00011167,0.019869,0.0089469,41.251,-0.00019491,0.0005389,-0.00034399,-4.5969e-09,0.094113,-1.289e-11,13.824,0,0,0,1,4.0761e-05,0,4.0761e-05,0.01024
-2.5854e-11,-3.7012e-07,0.16211,0.00055752,7.4348e-07,-2.6982e-12,-2.8661e-07,-0.032234,-14.051,1.5624e-09,0.00010926,0.019959,0.0088864,41.251,-0.00018954,0.00053347,-0.00034393,-4.5506e-09,0.094786,-1.2835e-11,14.051,0,0,0,1,4.1161e-05,0,4.1161e-05,0.01024
-2.5977e-11,-3.854e-07,0.1621,0.00022179,7.3999e-07,-2.5619e-12,-2.8499e-07,-0.03208,-14.278,1.5662e-09,0.00010685,0.020049,0.0088259,41.251,-0.00018416,0.00052804,-0.00034388,-4.5043e-09,0.095459,-1.278e-11,14.278,0,0,0,1,4.156e-05,0,4.156e-05,0.01024
-2.6101e-11,-4.0069e-07,0.1621,-0.00011395,7.3649e-07,-2.4256e-12,-2.8338e-07,-0.031926,-14.505,1.5701e-09,0.00010445,0.02014,0.0087653,41.251,-0.00017879,0.00052261,-0.00034382,-4.4579e-09,0.096132,-1.2725e-11,14.505,0,0,0,1,4.196e-05,0,4.196e-05,0.01024
-2.6225e-11,-4.1598e-07,0.16209,-0.00044969,7.33e-07,-2.2894e-12,-2.8176e-07,-0.031772,-14.732,1.5739e-09,0.00010204,0.02023,0.0087048,41.251,-0.00017341,0.00051718,-0.00034377,-4.4116e-09,0.096805,-1.267e-11,14.732,0,0,0,1,4.236e-05,0,4.236e-05,0.01024
-2.6349e-11,-4.3127e-07,0.16209,-0.00078542,7.295e-07,-2.1531e-12,-2.8014e-07,-0.031618,-14.959,1.5778e-09,9.9628e-05,0.02032,0.0086443,41.251,-0.00016803,0.00051175,-0.00034371,-4.3652e-09,0.097478,-1.2615e-11,14.959,0,0,0,1,4.2759e-05,0,4.2759e-05,0.01024
-2.6473e-11,-4.4656e-07,0.16208,-0.0011212,7.2601e-07,-2.0168e-12,-2.7852e-07,-0.031464,-15.186,1.5817e-09,9.7219e-05,0.020411,0.0085838,41.251,-0.00016266,0.00050632,-0.00034366,-4.3189e-09,0.098151,-1.2559e-11,15.186,0,0,0,1,4.3159e-05,0,4.3159e-05,0.01024
-2.6597e-11,-4.6185e-07,0.16208,-0.0014569,7.2251e-07,-1.8805e-12,-2.769e-07,-0.03131,-15.413,1.5855e-09,9.4811e-05,0.020501,0.0085232,41.252,-0.00015728,0.00050089,-0.0003436,-4.2726e-09,0.098824,-1.2504e-11,15.413,0,0,0,1,4.3559e-05,0,4.3559e-05,0.01024
-2.672e-11,-4.7713e-07,0.16207,-0.0017926,7.1902e-07,-1.7442e-12,-2.7528e-07,-0.031156,-15.64,1.5894e-09,9.2402e-05,0.020591,0.0084627,41.252,-0.00015191,0.00049546,-0.00034355,-4.2262e-09,0.099497,-1.2449e-11,15.64,0,0,0,1,4.3958e-05,0,4.3958e-05,0.01024
-2.6844e-11,-4.9242e-07,0.16206,-0.0021284,7.1552e-07,-1.6079e-12,-2.7366e-07,-0.031002,-15.867,1.5933e-09,8.9993e-05,0.020681,0.0084022,41.252,-0.00014653,0.00049003,-0.00034349,-4.1799e-09,0.10017,-1.2394e-11,15.867,0,0,0,1,4.4358e-05,0,4.4358e-05,0.01024
-2.6968e-11,-5.0771e-07,0.16206,-0.0024641,7.1203e-07,-1.4716e-12,-2.7204e-07,-0.030848,-16.094,1.5971e-09,8.7585e-05,0.020772,0.0083417,41.252,-0.00014115,0.00048459,-0.00034344,-4.1336e-09,0.10084,-1.2339e-11,16.094,0,0,0,1,4.4757e-05,0,4.4757e-05,0.01024
-2.7092e-11,-5.23e-07,0.16205,-0.0027998,7.0853e-07,-1.3353e-12,-2.7042e-07,-0.030695,-16.321,1.601e-09,8.5176e-05,0.020862,0.0082811,41.252,-0.00013578,0.00047916,-0.00034339,-4.0872e-09,0.10152,-1.2284e-11,16.321,0,0,0,1,4.5157e-05,0,4.5157e-05,0.01024
-2.7216e-11,-5.3829e-07,0.16205,-0.0031356,7.0504e-07,-1.199e-12,-2.6881e-07,-0.030541,-16.548,1.6049e-09,8.2768e-05,0.020952,0.0082206,41.252,-0.0001304,0.00047373,-0.00034333,-4.0409e-09,0.10219,-1.2229e-11,16.548,0,0,0,1,4.5557e-05,0,4.5557e-05,0.01024
-2.7339e-11,-5.5357e-07,0.16204,-0.0034713,7.0154e-07,-1.0627e-12,-2.6719e-07,-0.030387,-16.775,1.6087e-09,8.0359e-05,0.021043,0.0081601,41.252,-0.00012503,0.0004683,-0.00034328,-3.9946e-09,0.10286,-1.2174e-11,16.775,0,0,0,1,4.5956e-05,0,4.5956e-05,0.01024
-2.7463e-11,-5.6886e-07,0.16204,-0.0038071,6.9805e-07,-9.2637e-13,-2.6557e-07,-0.030233,-17.002,1.6126e-09,7.795e-05,0.021133,0.0080995,41.252,-0.00011965,0.00046287,-0.00034322,-3.9482e-09,0.10353,-1.2119e-11,17.002,0,0,0,1,4.6356e-05,0,4.6356e-05,0.01024
-2.7587e-11,-5.8415e-07,0.16203,-0.0041428,6.9455e-07,-7.9008e-13,-2.6395e-07,-0.030079,-17.229,1.6165e-09,7.5542e-05,0.021223,0.008039,41.252,-0.00011427,0.00045744,-0.00034317,-3.9019e-09,0.10421,-1.2064e-11,17.229,0,0,0,1,4.6755e-05,0,4.6755e-05,0.01024
-2.7711e-11,-5.9944e-07,0.16202,-0.0044785,6.9106e-07,-6.5378e-13,-2.6233e-07,-0.029925,-17.456,1.6203e-09,7.3133e-05,0.021313,0.0079785,41.252,-0.0001089,0.00045201,-0.00034311,-3.8556e-09,0.10488,-1.2009e-11,17.456,0,0,0,1,4.7155e-05,0,4.7155e-05,0.01024
-2.7835e-11,-6.1473e-07,0.16202,-0.0048143,6.8756e-07,-5.1748e-13,-2.6071e-07,-0.029771,-17.683,1.6242e-09,7.0725e-05,0.021404,0.007918,41.252,-0.00010352,0.00044658,-0.00034306,-3.8092e-09,0.10555,-1.1954e-11,17.683,0,0,0,1,4.7555e-05,0,4.7555e-05,0.01024
-2.7959e-11,-6.3002e-07,0.16201,-0.00515,6.8406e-07,-3.8118e-13,-2.5909e-07,-0.029617,-17.91,1.6281e-09,6.8316e-05,0.021494,0.0078574,41.252,-9.8147e-05,0.00044115,-0.000343,-3.7629e-09,0.10623,-1.1899e-11,17.91,0,0,0,1,4.7954e-05,0,4.7954e-05,0.01024
-2.8082e-11,-6.453e-07,0.16201,-0.0054857,6.8057e-07,-2.4488e-13,-2.5747e-07,-0.029463,-18.137,1.6319e-09,6.5907e-05,0.021584,0.0077969,41.252,-9.2771e-05,0.00043572,-0.00034295,-3.7165e-09,0.1069,-1.1843e-11,18.137,0,0,0,1,4.8354e-05,0,4.8354e-05,0.01024
-2.8206e-11,-6.6059e-07,0.162,-0.0058215,6.7707e-07,-1.0859e-13,-2.5586e-07,-0.029309,-18.364,1.6358e-09,6.3499e-05,0.021675,0.0077364,41.252,-8.7395e-05,0.00043029,-0.00034289,-3.6702e-09,0.10757,-1.1788e-11,18.364,0,0,0,1,4.8754e-05,0,4.8754e-05,0.01024
-2.833e-11,-6.7588e-07,0.162,-0.0061572,6.7358e-07,2.7711e-14,-2.5424e-07,-0.029155,-18.591,1.6397e-09,6.109e-05,0.021765,0.0076759,41.252,-8.2019e-05,0.00042486,-0.00034284,-3.6239e-09,0.10825,-1.1733e-11,18.591,0,0,0,1,4.9153e-05,0,4.9153e-05,0.01024
-2.8454e-11,-6.9117e-07,0.16199,-0.0064929,6.7008e-07,1.6401e-13,-2.5262e-07,-0.029001,-18.818,1.6435e-09,5.8682e-05,0.021855,0.0076153,41.252,-7.6643e-05,0.00041943,-0.00034278,-3.5775e-09,0.10892,-1.1678e-11,18.818,0,0,0,1,4.9553e-05,0,4.9553e-05,0.01024
-2.8578e-11,-7.0646e-07,0.16199,-0.0068287,6.6659e-07,3.0031e-13,-2.51e-07,-0.028847,-19.045,1.6474e-09,5.6273e-05,0.021945,0.0075548,41.252,-7.1267e-05,0.000414,-0.00034273,-3.5312e-09,0.10959,-1.1623e-11,19.045,0,0,0,1,4.9952e-05,0,4.9952e-05,0.01024
-2.8701e-11,-7.2174e-07,0.16198,-0.0071644,6.6309e-07,4.3661e-13,-2.4938e-07,-0.028693,-19.272,1.6513e-09,5.3864e-05,0.022036,0.0074943,41.252,-6.5891e-05,0.00040856,-0.00034267,-3.4849e-09,0.11026,-1.1568e-11,19.272,0,0,0,1,5.0352e-05,0,5.0352e-05,0.01024
-2.8825e-11,-7.3703e-07,0.16197,-0.0075002,6.596e-07,5.729e-13,-2.4776e-07,-0.028539,-19.499,1.6551e-09,5.1456e-05,0.022126,0.0074338,41.252,-6.0515e-05,0.00040313,-0.00034262,-3.4385e-09,0.11094,-1.1513e-11,19.499,0,0,0,1,5.0752e-05,0,5.0752e-05,0.01024
-2.8949e-11,-7.5232e-07,0.16197,-0.0078359,6.561e-07,7.092e-13,-2.4614e-07,-0.028385,-19.726,1.659e-09,4.9047e-05,0.022216,0.0073732,41.252,-5.5139e-05,0.0003977,-0.00034256,-3.3922e-09,0.11161,-1.1458e-11,19.726,0,0,0,1,5.1151e-05,0,5.1151e-05,0.01024
-2.9073e-11,-7.6761e-07,0.16196,-0.0081716,6.5261e-07,8.455e-13,-2.4452e-07,-0.028231,-19.953,1.6629e-09,4.6639e-05,0.022307,0.0073127,41.252,-4.9763e-05,0.00039227,-0.00034251,-3.3459e-09,0.11228,-1.1403e-11,19.953,0,0,0,1,5.1551e-05,0,5.1551e-05,0.01024
-2.9197e-11,-7.829e-07,0.16196,-0.0085074,6.4911e-07,9.818e-13,-2.4291e-07,-0.028078,-20.18,1.6667e-09,4.423e-05,0.022397,0.0072522,41.252,-4.4387e-05,0.00038684,-0.00034245,-3.2995e-09,0.11296,-1.1348e-11,20.18,0,0,0,1,5.1951e-05,0,5.1951e-05,0.01024
-2.932e-11,-7.9818e-07,0.16195,-0.0088431,6.4562e-07,1.1181e-12,-2.4129e-07,-0.027924,-20.407,1.6706e-09,4.1821e-05,0.022487,0.0071916,41.252,-3.9011e-05,0.00038141,-0.0003424,-3.2532e-09,0.11363,-1.1293e-11,20.407,0,0,0,1,5.235e-05,0,5.235e-05,0.01024
-2.9444e-11,-8.1347e-07,0.16195,-0.0091788,6.4212e-07,1.2544e-12,-2.3967e-07,-0.02777,-20.634,1.6745e-09,3.9413e-05,0.022577,0.0071311,41.252,-3.3635e-05,0.00037598,-0.00034235,-3.2069e-09,0.1143,-1.1238e-11,20.634,0,0,0,1,5.275e-05,0,5.275e-05,0.01024
-2.9568e-11,-8.2876e-07,0.16194,-0.0095146,6.3863e-07,1.3907e-12,-2.3805e-07,-0.027616,-20.861,1.6783e-09,3.7004e-05,0.022668,0.0070706,41.252,-2.8259e-05,0.00037055,-0.00034229,-3.1605e-09,0.11498,-1.1182e-11,20.862,0,0,0,1,5.3149e-05,0,5.3149e-05,0.01024
-2.9692e-11,-8.4405e-07,0.16193,-0.0098503,6.3513e-07,1.527e-12,-2.3643e-07,-0.027462,-21.088,1.6822e-09,3.4596e-05,0.022758,0.0070101,41.252,-2.2883e-05,0.00036512,-0.00034224,-3.1142e-09,0.11565,-1.1127e-11,21.089,0,0,0,1,5.3549e-05,0,5.3549e-05,0.01024
-2.9816e-11,-8.5934e-07,0.16193,-0.010186,6.3164e-07,1.6633e-12,-2.3481e-07,-0.027308,-21.315,1.6861e-09,3.2187e-05,0.022848,0.0069495,41.252,-1.7507e-05,0.00035969,-0.00034218,-3.0679e-09,0.11632,-1.1072e-11,21.316,0,0,0,1,5.3949e-05,0,5.3949e-05,0.01024
-2.994e-11,-8.7463e-07,0.16192,-0.010522,6.2814e-07,1.7996e-12,-2.3319e-07,-0.027154,-21.542,1.6899e-09,2.9778e-05,0.022939,0.006889,41.252,-1.2131e-05,0.00035426,-0.00034213,-3.0215e-09,0.11699,-1.1017e-11,21.543,0,0,0,1,5.4348e-05,0,5.4348e-05,0.01024
-3.0063e-11,-8.8991e-07,0.16192,-0.010858,6.2465e-07,1.9359e-12,-2.3157e-07,-0.027,-21.769,1.6938e-09,2.737e-05,0.023029,0.0068285,41.252,-6.7553e-06,0.00034883,-0.00034207,-2.9752e-09,0.11767,-1.0962e-11,21.77,0,0,0,1,5.4748e-05,0,5.4748e-05,0.01024
-3.0187e-11,-9.052e-07,0.16191,-0.011193,6.2115e-07,2.0722e-12,-2.2996e-07,-0.026846,-21.997,1.6977e-09,2.4961e-05,0.023119,0.006768,41.252,-1.3792e-06,0.0003434,-0.00034202,-2.9288e-09,0.11834,-1.0907e-11,21.997,0,0,0,1,5.5147e-05,0,5.5147e-05,0.01024
-3.0311e-11,-9.2049e-07,0.16191,-0.011529,6.1766e-07,2.2085e-12,-2.2834e-07,-0.026692,-22.224,1.7015e-09,2.2553e-05,0.023209,0.0067074,41.252,3.9967e-06,0.00033797,-0.00034196,-2.8825e-09,0.11901,-1.0852e-11,22.224,0,0,0,1,5.5547e-05,0,5.5547e-05,0.01024
-3.0435e-11,-9.3578e-07,0.1619,-0.011865,6.1416e-07,2.3448e-12,-2.2672e-07,-0.026538,-22.451,1.7054e-09,2.0144e-05,0.0233,0.0066469,41.252,9.3727e-06,0.00033254,-0.00034191,-2.8362e-09,0.11969,-1.0797e-11,22.451,0,0,0,1,5.5947e-05,0,5.5947e-05,0.01024
-3.0559e-11,-9.5107e-07,0.16189,-0.0122,6.1066e-07,2.4811e-12,-2.251e-07,-0.026384,-22.678,1.7092e-09,1.7735e-05,0.02339,0.0065864,41.252,1.4749e-05,0.0003271,-0.00034185,-2.7898e-09,0.12036,-1.0742e-11,22.678,0,0,0,1,5.6346e-05,0,5.6346e-05,0.01024
-3.0682e-11,-9.6635e-07,0.16189,-0.012536,6.0717e-07,2.6174e-12,-2.2348e-07,-0.02623,-22.905,1.7131e-09,1.5327e-05,0.02348,0.0065259,41.252,2.0125e-05,0.00032167,-0.0003418,-2.7435e-09,0.12103,-1.0687e-11,22.905,0,0,0,1,5.6746e-05,0,5.6746e-05,0.01024
-3.0806e-11,-9.8164e-07,0.16188,-0.012872,6.0367e-07,2.7537e-12,-2.2186e-07,-0.026076,-23.132,1.717e-09,1.2918e-05,0.023571,0.0064653,41.252,2.5501e-05,0.00031624,-0.00034174,-2.6972e-09,0.12171,-1.0632e-11,23.132,0,0,0,1,5.7146e-05,0,5.7146e-05,0.01024
-3.093e-11,-9.9693e-07,0.16188,-0.013208,6.0018e-07,2.89e-12,-2.2024e-07,-0.025922,-23.359,1.7208e-09,1.051e-05,0.023661,0.0064048,41.253,3.0877e-05,0.00031081,-0.00034169,-2.6508e-09,0.12238,-1.0577e-11,23.359,0,0,0,1,5.7545e-05,0,5.7545e-05,0.01024
-3.1054e-11,-1.0122e-06,0.16187,-0.013543,5.9668e-07,3.0263e-12,-2.1862e-07,-0.025768,-23.586,1.7247e-09,8.1009e-06,0.023751,0.0063443,41.253,3.6253e-05,0.00030538,-0.00034163,-2.6045e-09,0.12305,-1.0521e-11,23.586,0,0,0,1,5.7945e-05,0,5.7945e-05,0.01024
-3.1178e-11,-1.0275e-06,0.16187,-0.013879,5.9319e-07,3.1626e-12,-2.1701e-07,-0.025614,-23.813,1.7286e-09,5.6923e-06,0.023841,0.0062837,41.253,4.1629e-05,0.00029995,-0.00034158,-2.5582e-09,0.12372,-1.0466e-11,23.813,0,0,0,1,5.8344e-05,0,5.8344e-05,0.01024
